id,name,origin,uc_id,uc_file,uc_date,uc_origin,uc_source_url,uc_repo,uc_ai_model,uc_temperature,uc_top_p,uc_title,uc_actors,uc_num_of_steps,uc_num_of_alt_scenarions,uc_num_of_err_scenarions,seq_id,seq_file,seq_date,seq_origin,seq_source_url,seq_repo,seq_ai_model,seq_temperature,seq_top_p,seq_actors,seq_num_of_participats,seq_title,seq_num_of_alt,seq_num_of_opt,seq_num_of_loop
4262,Development Flow,semi-synthetic,4088,uc_gen\04088_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Development Flow,3,11,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4263,Development Flow,semi-synthetic,4089,uc_gen\04089_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Development Flow,3,13,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4264,Development and Deployment,semi-synthetic,4090,uc_gen\04090_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Development and Deployment,3,11,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4265,Development Flow,semi-synthetic,4091,uc_gen\04091_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Development Flow,3,12,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4266,Software Development Process,semi-synthetic,4092,uc_gen\04092_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Software Development Process,3,13,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4267,Software Development and Deployment,semi-synthetic,4093,uc_gen\04093_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Software Development and Deployment,3,11,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4268,Complete Development Flow of Editing Code and Deploying,semi-synthetic,4094,uc_gen\04094_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Complete Development Flow of Editing Code and Deploying,3,13,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4269,Implement Development Flow,semi-synthetic,4095,uc_gen\04095_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Implement Development Flow,3,11,0,0,523,seq\00523_seq.puml,2025-01-09,github,https://raw.githubusercontent.com/protofire/filecoin-CID-checker/0b88a66411aef6d22fbad2092b28f8d8453c2b9f/docs/development-flow.puml,protofire/filecoin-CID-checker,,0,0,3,11,,0,0,0
4270,"Main Sequence of Payment Cancellation with Embedded approach, implicit authorisation mode",semi-synthetic,4096,uc_gen\04096_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,"Main Sequence of Payment Cancellation with Embedded approach, implicit authorisation mode",6,21,0,0,524,seq\00524_seq.puml,2021-09-28,github,https://raw.githubusercontent.com/adorsys/xs2a/7ce8fe270c0e540ee4b2a4f15167e66401c69516/doc/usecases/diagrams/paymentCancellationEmbeddedImplicit.puml,adorsys/xs2a,,0,0,1,6,,0,0,0
4271,"Payment Cancellation with Embedded approach, implicit authorisation mode",semi-synthetic,4097,uc_gen\04097_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,"Payment Cancellation with Embedded approach, implicit authorisation mode",6,17,0,0,524,seq\00524_seq.puml,2021-09-28,github,https://raw.githubusercontent.com/adorsys/xs2a/7ce8fe270c0e540ee4b2a4f15167e66401c69516/doc/usecases/diagrams/paymentCancellationEmbeddedImplicit.puml,adorsys/xs2a,,0,0,1,6,,0,0,0
4272,Indicate Component Name,semi-synthetic,4098,uc_gen\04098_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Indicate Component Name,1,9,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4273,Indicate Component Name,semi-synthetic,4099,uc_gen\04099_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Indicate Component Name,4,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4274,Update Component Name,semi-synthetic,4100,uc_gen\04100_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Update Component Name,4,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4275,Indicate Component Name,semi-synthetic,4101,uc_gen\04101_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Indicate Component Name,4,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4276,Update Component Name,semi-synthetic,4102,uc_gen\04102_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Update Component Name,4,10,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4277,Indicate Component Name,semi-synthetic,4103,uc_gen\04103_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Indicate Component Name,4,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4278,Update Component Name,semi-synthetic,4104,uc_gen\04104_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Update Component Name,3,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4279,Indicate Component Name,semi-synthetic,4105,uc_gen\04105_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Indicate Component Name,4,11,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4280,Update Component Name,semi-synthetic,4106,uc_gen\04106_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Update Component Name,3,9,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4281,Indicate Component Name,semi-synthetic,4107,uc_gen\04107_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Indicate Component Name,3,10,0,0,525,seq\00525_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0571_duraspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
4282,Manage Traffic,semi-synthetic,4108,uc_gen\04108_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Traffic,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4283,Manage Ship Pairs,semi-synthetic,4109,uc_gen\04109_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4284,Request Ship Pairs,semi-synthetic,4110,uc_gen\04110_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Request Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4285,Manage Ship Pairs,semi-synthetic,4111,uc_gen\04111_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4286,Manage Traffic System,semi-synthetic,4112,uc_gen\04112_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Manage Traffic System,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4287,Manage Ship Pairs,semi-synthetic,4113,uc_gen\04113_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4288,Manage Traffic Control,semi-synthetic,4114,uc_gen\04114_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Traffic Control,2,4,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4289,Request Ship Pairs,semi-synthetic,4115,uc_gen\04115_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Request Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4290,Retrieve Ship Pairs,semi-synthetic,4116,uc_gen\04116_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Retrieve Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4291,Manage Ship Pairs,semi-synthetic,4117,uc_gen\04117_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Manage Ship Pairs,1,2,0,0,526,seq\00526_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MarianaCLages/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MarianaCLages/LAPR3,,0,0,1,2,,0,0,0
4292,Run Reflection And Refinement Agent,semi-synthetic,4118,uc_gen\04118_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Run Reflection And Refinement Agent,8,11,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4293,Run Reflection and Refinement Process,semi-synthetic,4119,uc_gen\04119_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Run Reflection and Refinement Process,8,10,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4294,Run Reflection and Refinement Process,semi-synthetic,4120,uc_gen\04120_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Run Reflection and Refinement Process,8,8,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4295,Run Reflection and Refinement Process,semi-synthetic,4121,uc_gen\04121_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Run Reflection and Refinement Process,8,9,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4296,Running Reflective Learning System,semi-synthetic,4122,uc_gen\04122_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Running Reflective Learning System,8,6,1,1,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4297,Run Reflection and Refinement Process,semi-synthetic,4123,uc_gen\04123_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Run Reflection and Refinement Process,8,8,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4298,Run Reflection and Refinement Process,semi-synthetic,4124,uc_gen\04124_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Run Reflection and Refinement Process,8,9,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4299,Reflection and Refinement Process,semi-synthetic,4125,uc_gen\04125_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Reflection and Refinement Process,8,10,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4300,Run Reflection and Refinement process,semi-synthetic,4126,uc_gen\04126_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Run Reflection and Refinement process,8,13,0,0,527,seq\00527_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/reflection_and_refinement/reflection_and_refinement_sequence.puml,osok/agent-patterns,,0,0,1,8,,1,1,1
4301,Access Inventory Management,semi-synthetic,4127,uc_gen\04127_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Access Inventory Management,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4302,Manage Backup Food Stock,semi-synthetic,4128,uc_gen\04128_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Backup Food Stock,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4303,Manage Inventory Backup Food List,semi-synthetic,4129,uc_gen\04129_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Manage Inventory Backup Food List,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4304,Manage Backup Food Stock,semi-synthetic,4130,uc_gen\04130_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Backup Food Stock,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4305,Manage Backup Food Stock,semi-synthetic,4131,uc_gen\04131_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Backup Food Stock,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4306,Inventory Management and Restocking,semi-synthetic,4132,uc_gen\04132_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Inventory Management and Restocking,1,7,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4307,Access Inventory Management,semi-synthetic,4133,uc_gen\04133_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Access Inventory Management,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4308,Chef Manages Inventory,semi-synthetic,4134,uc_gen\04134_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Chef Manages Inventory,1,8,1,0,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4309,Manage Backup Food Stock,semi-synthetic,4135,uc_gen\04135_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Manage Backup Food Stock,1,4,1,1,528,seq\00528_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1792_Restaurant_Management_System_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
4310,Deploy Cloudlet Service,semi-synthetic,4136,uc_gen\04136_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Deploy Cloudlet Service,1,1,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4311,Deploy Cloudlet Service,semi-synthetic,4137,uc_gen\04137_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4312,Deploy Service,semi-synthetic,4138,uc_gen\04138_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Deploy Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4313,Deploy Cloudlet Service,semi-synthetic,4139,uc_gen\04139_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4314,Deploy Cloudlet Service,semi-synthetic,4140,uc_gen\04140_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4315,Deploy Cloudlet Service,semi-synthetic,4141,uc_gen\04141_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Deploy Cloudlet Service,1,6,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4316,Deploy Cloudlet Service,semi-synthetic,4142,uc_gen\04142_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4317,Deploy Cloudlet Service,semi-synthetic,4143,uc_gen\04143_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4318,Deploy Cloudlet Service,semi-synthetic,4144,uc_gen\04144_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
4319,Deploy Cloudlet Service,semi-synthetic,4145,uc_gen\04145_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Deploy Cloudlet Service,1,4,0,0,529,seq\00529_seq.puml,2018-08-02,github,https://raw.githubusercontent.com/CAADE/CloudLet/08066bb296578ca6dc60a20388b15cb0f08425c4/docs/UseCases/Use-Service/Deploy-Service.puml,CAADE/CloudLet,,0,0,0,4,,0,0,0
