id,file,date,origin,source_url,repo,ai_model,temperature,top_p,actors,num_of_participats,title,num_of_alt,num_of_opt,num_of_loop
630,seq\00630_seq.puml,2021-11-23,github,https://raw.githubusercontent.com/ethereum-oasis-op/baseline/7df0ea5084aae1b6fe44813b5c42f041b0db0fde/examples/bri-2/docs/workflow-create-sequence.puml,ethereum-oasis-op/baseline,,0,0,1,7,,0,0,0
631,seq\00631_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2035_Restaurant_Management_System_262.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,3,,0,0,0
632,seq\00632_seq.puml,2018-06-19,github,https://raw.githubusercontent.com/hataketsu/PetStore4/479b0709e7d9f202b6fa90adf8a6c4a874681fa3/document/diagrams/settings/view_settings.puml,hataketsu/PetStore4,,0,0,1,4,,0,0,0
633,seq\00633_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0346_nsf_56.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
634,seq\00634_seq.puml,2023-06-17,github,https://raw.githubusercontent.com/jovami/isep-lapr4/813549bd822e516c526333b4b644c324426fa0da/docs/us_3009/ClientSD.puml,jovami/isep-lapr4,,0,0,1,5,,0,0,0
635,seq\00635_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1564_mis_12.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
636,seq\00636_seq.puml,2018-11-24,github,https://raw.githubusercontent.com/hataketsu/Quan_ly_giang_day/d6b222db699253d4288f80f44dfc5da3a73ad805/document/diagrams/settings/view_settings.puml,hataketsu/Quan_ly_giang_day,,0,0,1,4,,0,0,0
637,seq\00637_seq.puml,2017-02-28,github,https://raw.githubusercontent.com/fitechsoft/fitech-account/14d6cadf2a7a4232ad06c96e3493ea9667261a07/uml/process-create-template.puml,fitechsoft/fitech-account,,0,0,1,5,,0,0,0
638,seq\00638_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1378_rdadmp_45.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
639,seq\00639_seq.puml,2024-12-06,github,https://raw.githubusercontent.com/vanquang2002/server/6abeea7edf103062aa6d7ee1ece1e818507c3cf5/ClassDiagram/History%20Creation.puml,vanquang2002/server,,0,0,1,7,,0,0,0
640,seq\00640_seq.puml,2024-09-26,github,https://raw.githubusercontent.com/gematik/api-ti-messenger/bd7fb6110e9624c2948db95945acbecc2cbc40d8/src/images/TI-M_Pro/UC_10104_Seq.puml,gematik/api-ti-messenger,,0,0,2,7,,0,0,0
641,seq\00641_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1591_mis_39.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,1,0,0
642,seq\00642_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1958_Restaurant_Management_System_185.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
643,seq\00643_seq.puml,2024-06-02,github,https://raw.githubusercontent.com/CAU-SE-ITS/SE_ITS_Back-End/74e3bac179f56666e739893b61d3cfe181fe21a1/UMLdiagram/diagrams_per_api/sequence_diagram/20.getRemoveRequestIssues.puml,CAU-SE-ITS/SE_ITS_Back-End,,0,0,1,3,,0,0,0
644,seq\00644_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1713_racdam_93.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
645,seq\00645_seq.puml,2025-04-17,github,https://raw.githubusercontent.com/TienMinh25/ecommerce-platform/b46dfaf653def610de89c5a6a7e7baad32a48a69/docs/use-case-dang-xuat.puml,TienMinh25/ecommerce-platform,,0,0,1,4,,1,0,0
646,seq\00646_seq.puml,2021-06-29,github,https://raw.githubusercontent.com/cloud-barista/cb-ladybug/8c900d6cd7cdd3e235146a86c1f973b8794880be/docs/design/init-cloud-connection.puml,cloud-barista/cb-ladybug,,0,0,0,5,Initialize cloud connection info.,0,0,0
647,seq\00647_seq.puml,2023-12-19,github,https://raw.githubusercontent.com/dekadentno/pentest-compass/d43586cb3eb137b657e8b862d1ade6af5d162423/src/attack-vectors/domain-controller-synchronization.puml,dekadentno/pentest-compass,,0,0,1,4,,0,0,0
648,seq\00648_seq.puml,2024-04-04,github,https://raw.githubusercontent.com/tmforum-oda/oda-canvas/ad993c07252929bb033ab58e66d5815544b32359/usecase-library/pumlFiles/publish-event-create.puml,tmforum-oda/oda-canvas,,0,0,1,6,,1,0,0
649,seq\00649_seq.puml,2024-07-05,github,https://raw.githubusercontent.com/agpelliciari/TP2-Algo-III/2c6ffb13ee44cb1d237ca4d54d070125cc22fe4a/UML%20files/GameAndUserInteractions.puml,agpelliciari/TP2-Algo-III,,0,0,1,11,,0,0,1
650,seq\00650_seq.puml,2025-02-04,github,https://raw.githubusercontent.com/tient4m/DDD/d5d2ff2805008a17344ed58fa2bda44af7e61ab7/uml/fix-local-cache.puml,tient4m/DDD,,0,0,2,5,,0,0,0
651,seq\00651_seq.puml,2023-12-19,github,https://raw.githubusercontent.com/drutz-cpnv/uml-phone/462b611e09e1cab4040a29cd3955c0f2fdab6e2c/phone.puml,drutz-cpnv/uml-phone,,0,0,0,3,,2,0,2
652,seq\00652_seq.puml,2018-07-17,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/UseCases/Manage-Service-Template/Disable-Service-Template.puml,CAADE/C3,,0,0,0,4,,0,0,0
653,seq\00653_seq.puml,2019-04-08,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/Solution/Application-Orchestrator/UserInteraction.puml,CAADE/C3,,0,0,2,5,,0,0,0
654,seq\00654_seq.puml,,github,https://raw.githubusercontent.com/Waarrez/P8/5c0b69c46f0aaeaf6434b0fb4c0e1cba6206eddf/documentations/diagrammes/s%C3%A9quences/get_users_create.puml,Waarrez/P8,,0,0,1,3,,0,0,0
655,seq\00655_seq.puml,2024-05-13,github,https://raw.githubusercontent.com/appdevgbb/Project-Stormbreaker/9da3eace4c8e3eaa05764d037fc7e85eb41fe195/assets/sequence-task-deletion.puml,appdevgbb/Project-Stormbreaker,,0,0,1,8,Task Deletion,0,0,0
656,seq\00656_seq.puml,2023-08-15,github,https://raw.githubusercontent.com/BloomTechBackend/bd-team-project-miguelfr/814af793a4add0e6ba33012c339d61aad14163c8/project_documents/UML%20diagrams/updateProjectSD.puml,BloomTechBackend/bd-team-project-miguelfr,,0,0,1,4,,0,0,0
657,seq\00657_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1510_datahub_25.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,8,,0,0,0
658,seq\00658_seq.puml,2024-09-11,github,https://raw.githubusercontent.com/HermanOstenby2001/IT1901-PacMan/01050cc3e810eef7b80919ef344a29d4a528c37c/pacMan-application/docs/diagrams/release3/sequence_local.puml,HermanOstenby2001/IT1901-PacMan,,0,0,1,8,,0,0,0
659,seq\00659_seq.puml,2022-10-25,github,https://raw.githubusercontent.com/SwissTPH/pyfhirsdc/b1462f36525eb74e66d5dbd0b220be075b3e8934/activities.puml,SwissTPH/pyfhirsdc,,0,0,1,4,draft displaying the possible interAction of the L4 with the L3,3,0,2
660,seq\00660_seq.puml,2024-08-29,github,https://raw.githubusercontent.com/baonguyen2310/BTC1/b4af5f73a3bbd6b13ec3c9c34584945e14567ed1/docs/images/library_system.puml,baonguyen2310/BTC1,,0,0,1,3,,0,0,0
661,seq\00661_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0125_camperplus_28.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
662,seq\00662_seq.puml,2023-05-29,github,https://raw.githubusercontent.com/MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023/1693a842c38c7df880b5270be952ebb2e26ae6bd/diagrams/sequences/propuestasMarcelo/anterior/faseConstruccion/antiguo/faseConstruccionAntiguo2.puml,MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023,,0,0,0,4,,0,0,0
663,seq\00663_seq.puml,2024-02-15,github,https://raw.githubusercontent.com/madajaju/sabr/192dfe987714acddc0fe796a30d741648e2c8514/docs/sabr/aml/dsom/usecases/managebuilds/ListBuilds.puml,madajaju/sabr,,0,0,1,4,,0,0,0
664,seq\00664_seq.puml,2024-07-18,github,https://raw.githubusercontent.com/thanhtung8903/nutrimeal/95fb7f01fe772e26ea3b4bf35f230c085e4f0715/sequence_diagram/UC11_UpdateProfile.puml,thanhtung8903/nutrimeal,,0,0,1,6,,1,0,0
665,seq\00665_seq.puml,,github,https://raw.githubusercontent.com/J0A0R/LAPR5_ISEP/d7523f3e6f50102019cd248dafe5f4f75110ceaa/ISEP_LAPR5_2023/docs/use_cases/Sprint%20B/UC1050/Nivel%201/vp1.puml,J0A0R/LAPR5_ISEP,,0,0,3,2,,1,0,0
666,seq\00666_seq.puml,2025-04-08,github,https://raw.githubusercontent.com/hmcts/opal-docs/85d1dc34e82ea375417aa766267544e7e810a61d/plantUML/fae-payment-terms/fae-payment-terms-add.puml,hmcts/opal-docs,,0,0,1,7,,1,0,0
667,seq\00667_seq.puml,2025-04-17,github,https://raw.githubusercontent.com/oceanprotocol/docs/db0b17a006c2f583b9444ec64b2beca250ab180d/.gitbook/assets/cli/flow.puml,oceanprotocol/docs,,0,0,1,7,DDO Publishing Flow,4,0,0
668,seq\00668_seq.puml,2025-01-17,github,https://raw.githubusercontent.com/MehediT/BoutiqueLigneAudiovisuels/0c856c6a5574cf8545ded66563182a7d6bbeb137/Sequence/DeleteAccountSequence.puml,MehediT/BoutiqueLigneAudiovisuels,,0,0,2,3,,4,0,1
669,seq\00669_seq.puml,2024-04-14,github,https://raw.githubusercontent.com/abchau/architecture-by-examples/4d4998c5a83f73e663a3f1cc66e8a3d4b48df247/layered-ddd-2/docs/diagrams/sequence.puml,abchau/architecture-by-examples,,0,0,1,7,,0,0,0
670,seq\00670_seq.puml,,github,https://raw.githubusercontent.com/LucaciuTabita/Thesis/b9700aea9e769b069db5429526d760b78e63e048/backend/fastApiProject/Diagrams/Sequence%20Diagram%20-%20Add%20Material.puml,LucaciuTabita/Thesis,,0,0,1,9,,2,0,0
671,seq\00671_seq.puml,2023-02-22,github,https://raw.githubusercontent.com/hugo-pcl/native-crypto-flutter/cab2843706fa8f0ce71aef15a5d134713b9a4326/resources/models/key_dss.puml,hugo-pcl/native-crypto-flutter,,0,0,1,4,,0,0,0
672,seq\00672_seq.puml,2024-09-02,github,https://raw.githubusercontent.com/hackdays-io/toban/57d5a1322c008671ce56e0aa9e9ac67c88b07b47/docs/puml/sequence.puml,hackdays-io/toban,,0,0,3,11,,0,0,0
673,seq\00673_seq.puml,2023-03-03,github,https://raw.githubusercontent.com/BloomTechBackend/bd-kindle-publishing-service-gerzon2022/05f41b4d4b3f1a504f5505157436e26c433c2adb/src/resources/mastery-task1-remove-book-SD.puml,BloomTechBackend/bd-kindle-publishing-service-gerzon2022,,0,0,1,6,,0,0,0
674,seq\00674_seq.puml,2023-05-29,github,https://raw.githubusercontent.com/MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023/1693a842c38c7df880b5270be952ebb2e26ae6bd/diagrams/sequences/propuestasMarcelo/anterior/faseConstruccion/faseConstruccionHacerTurno.puml,MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023,,0,0,0,6,,0,0,1
675,seq\00675_seq.puml,2024-10-04,github,https://raw.githubusercontent.com/GuiCoelhoC/SEM5_PI_For_SBOM_InternShip/805bc25e6947b20ae0461ca8e398603436e67a21/SEM_5_PI_Pengwings-main/Docs/SprintC/Nivel%202/US30/US30.puml,GuiCoelhoC/SEM5_PI_For_SBOM_InternShip,,0,0,1,3,,0,0,0
676,seq\00676_seq.puml,2024-01-02,github,https://raw.githubusercontent.com/bartucank/mlm/5c74fcd3ad1bd11183a09bb951fc0a1b9d171073/docs/umlDiagrams/Sequence%20Diagrams/AddBook.puml,bartucank/mlm,,0,0,1,6,,1,0,0
677,seq\00677_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2051_Restaurant_Management_System_278.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
678,seq\00678_seq.puml,2018-07-17,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/UseCases/Manage-Environments/Destroy-Environment.puml,CAADE/C3,,0,0,0,4,,0,0,0
679,seq\00679_seq.puml,2018-07-06,github,https://raw.githubusercontent.com/uncch-rdmc/trsa-web/46f7ec8b72231dca205c0bfda1acf0ac4046e628/src/main/resources/doc/Datasets-addFileToDataset.puml,uncch-rdmc/trsa-web,,0,0,1,5,,0,0,0
680,seq\00680_seq.puml,2025-01-07,github,https://raw.githubusercontent.com/Practico-Sistema-Mensajes-Server-Java/Chat-Publico/97ad227cf625cd70c3aebd383cec2d8bb630064b/src/uml/UML-Secuencia.puml,Practico-Sistema-Mensajes-Server-Java/Chat-Publico,,0,0,2,9,,0,0,0
681,seq\00681_seq.puml,2018-09-14,github,https://raw.githubusercontent.com/mxn/eth_option/ef2d03034f53151e6199acdff3f0956e01bf285b/docs/dias/create_option_serie.puml,mxn/eth_option,,0,0,4,9,,0,0,0
682,seq\00682_seq.puml,2024-12-27,github,https://raw.githubusercontent.com/it-incubator/libaJS/69750c5cc1e3b348c5713f280667c9c8a05a7de3/examples/usersV3/main.puml,it-incubator/libaJS,,0,0,1,7,,0,0,0
683,seq\00683_seq.puml,2017-11-04,github,https://raw.githubusercontent.com/sovrin-foundation/protocol/0a1696282df4067fff256cb2d18cf03af658f848/patterns/negotiation-seq.puml,sovrin-foundation/protocol,,0,0,2,2,Negotiation Pattern Sequence,0,1,0
684,seq\00684_seq.puml,2018-09-07,github,https://raw.githubusercontent.com/CAADE/edgeville/6a3dc4791c9adf4915dc38aed3a04d1f1ef4ad65/docs/UseCases/Manage-Infrastructure/Monitor-Edge-Devices.puml,CAADE/edgeville,,0,0,0,4,,0,0,0
685,seq\00685_seq.puml,2024-12-27,github,https://raw.githubusercontent.com/it-incubator/libaJS/69750c5cc1e3b348c5713f280667c9c8a05a7de3/examples/usersV2/main.puml,it-incubator/libaJS,,0,0,1,7,,0,0,0
686,seq\00686_seq.puml,2024-12-10,github,https://raw.githubusercontent.com/vanquang2002/server_ver1/2e57de48798a06f11906bd8ff6cacb6d29572b36/ClassDiagram/Sequence_Customers/Refund.puml,vanquang2002/server_ver1,,0,0,1,9,,0,0,0
687,seq\00687_seq.puml,2019-05-12,github,https://raw.githubusercontent.com/azharsiddiq36/sipnbapas/0e3fdad5cbf23da1b5c9fc515e63fe9147dc377c/application/uml/SuratJaminan.puml,azharsiddiq36/sipnbapas,,0,0,1,7,,1,0,0
688,seq\00688_seq.puml,2024-06-16,github,https://raw.githubusercontent.com/1201416/Fluid/b7298960512ada0963554100fcfe35b3a943c537/docs/Process/ProcessView-3-FE-create.puml,1201416/Fluid,,0,0,1,5,,1,0,0
689,seq\00689_seq.puml,2025-02-07,github,https://raw.githubusercontent.com/ReniIrinyi/FocusFlow/b3296a688190db05101f3206e4f336af09842394/docs/user_management_sequence.puml,ReniIrinyi/FocusFlow,,0,0,1,3,,1,0,0
690,seq\00690_seq.puml,2024-08-11,github,https://raw.githubusercontent.com/trunglearn/PerfumeShop/f901d3c23b8c86e4f278ec4c41c1d080e90d2396/packages/common/uml/admin/userdetails.puml,trunglearn/PerfumeShop,,0,0,1,5,,0,0,0
691,seq\00691_seq.puml,2024-12-01,github,https://raw.githubusercontent.com/Sasha-N/team_14/632c7a2ac4e367c93c1e86dde06021ccf6fa8112/docs/cases/sd_01_Registration.puml,Sasha-N/team_14,,0,0,1,4,,1,0,0
692,seq\00692_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1056_Library_Management_System_167.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
693,seq\00693_seq.puml,2025-02-17,github,https://raw.githubusercontent.com/fredanup/prescripcion-medica/7bb4d3c769dad8d3cb000ed611d4bf8c9a78c202/diagrams/sequence/4RegistroConsulta.puml,fredanup/prescripcion-medica,,0,0,1,7,,0,0,0
694,seq\00694_seq.puml,2020-04-19,github,https://raw.githubusercontent.com/data61/anonlink-entity-service/7508502a32a8cb94deae6efec39d98c9169de78b/docs/image_source/data-upload.puml,data61/anonlink-entity-service,,0,0,1,3,,0,0,0
695,seq\00695_seq.puml,2024-12-10,github,https://raw.githubusercontent.com/vanquang2002/server_ver1/2e57de48798a06f11906bd8ff6cacb6d29572b36/ClassDiagram/Sequence_Receptionist/Login.puml,vanquang2002/server_ver1,,0,0,1,7,,1,0,0
696,seq\00696_seq.puml,2025-01-15,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Interlude-SDK/fdb646323f7f35ed758c72cc2bfa9edab3597c62/documentation/serviceApi/fm/media/src/fmProvisioning.puml,MEF-GIT/MEF-LSO-Interlude-SDK,,0,0,1,5,,0,0,0
697,seq\00697_seq.puml,2020-05-06,github,https://raw.githubusercontent.com/matanki-saito/discordbot/073bddf8a616e5741644acf3491352f79484e076/Resource/README.img1.puml,matanki-saito/discordbot,,0,0,0,7,,0,0,0
698,seq\00698_seq.puml,2024-10-25,github,https://raw.githubusercontent.com/OmniOneID/did-doc-architecture/f29c5d99823741805b0b7c06bd3e923fe75c9a79/docs/sequence/simple/P210_issue_vc_simple.puml,OmniOneID/did-doc-architecture,,0,0,1,6,,1,0,0
699,seq\00699_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1682_racdam_62.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,7,,0,0,0
700,seq\00700_seq.puml,2023-12-21,github,https://raw.githubusercontent.com/ruben1132/PI5_23-24/6ac272d54e75d3a41b4bd6bbd091693d63c7d74e/docs/SprintC/nivel1/N1_US110.puml,ruben1132/PI5_23-24,,0,0,1,2,,1,0,0
701,seq\00701_seq.puml,2023-10-12,github,https://raw.githubusercontent.com/zahichemaly/software-engineering/d9a5681fc8acea8fbceca29b1b550370209c28b2/Pamela_BouKhalil_220199/tp3/SequenceDemo.puml,zahichemaly/software-engineering,,0,0,2,6,,2,0,1
702,seq\00702_seq.puml,2024-09-15,github,https://raw.githubusercontent.com/dalayLama/otus-microservice-2024-08/4edaf5e8ae53ede2f8729816759b6eb5069bc260/hw-01/use-cases/rate-book/rate-book.puml,dalayLama/otus-microservice-2024-08,,0,0,1,5,,2,0,0
703,seq\00703_seq.puml,2022-10-27,github,https://raw.githubusercontent.com/Educative-Content/Event-Driven-Architecture-in-Golang/446ec3fdae48f47273a816078cf2f1f74f3380fc/Chapter06/docs/Diagrams/read_after_write.puml,Educative-Content/Event-Driven-Architecture-in-Golang,,0,0,1,4,,0,0,0
704,seq\00704_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0533_duraspace_2.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
705,seq\00705_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/01.requirements-engineering/puml/SSD.puml,Mendoncaa/LAPR4,,0,0,1,2,,0,0,0
706,seq\00706_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1135_Library_Management_System_246.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
707,seq\00707_seq.puml,2024-10-31,github,https://raw.githubusercontent.com/andrelfmp3/IFSP-computer-science-bachelor/1b001810fa3cc9ad5fe313fba98b2c79e91257ee/software-design-and-analysis/Exercise2/DiagramasSequenciaScript/ex4.puml,andrelfmp3/IFSP-computer-science-bachelor,,0,0,3,3,,2,0,0
708,seq\00708_seq.puml,,github,https://raw.githubusercontent.com/coni2k/PlantUML/f0e62bf90332a1a541ded76d2101ebdd9215adaa/1%20Sequence%20Diagram/2a%20Declaring%20participant.puml,coni2k/PlantUML,,0,0,1,6,,0,0,0
709,seq\00709_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1554_mis_2.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
710,seq\00710_seq.puml,2021-08-03,github,https://raw.githubusercontent.com/glqdlt/glqdlt.github.io/72a0d72c2da4c3ad81b0c82c788d20c60c124547/arch/001_excel_bulk_batch/1_legacy_seq.puml,glqdlt/glqdlt.github.io,,0,0,1,7,,0,0,0
711,seq\00711_seq.puml,2023-08-04,github,https://raw.githubusercontent.com/RitaAriana/ISEP-LAPR5/a5750451b022f108c3b62d089ebea1da6b076de7/Wiki/Vistas/Nivel1/VistaProcessos/US10VP.puml,RitaAriana/ISEP-LAPR5,,0,0,1,2,,0,0,0
712,seq\00712_seq.puml,2025-02-10,github,https://raw.githubusercontent.com/behnamasadi/software_engineering/3d573d498fae12e34aa0057bc032c2f964b0c4d1/docs/UML/BehavioralDiagrams/SequenceDiagram/diagrams/TheaterServer.puml,behnamasadi/software_engineering,,0,0,1,3,,0,0,0
713,seq\00713_seq.puml,2018-07-17,github,https://raw.githubusercontent.com/CAADE/C3/4bbe48a335b936cf75808d0902b32f73b99ff958/docs/UseCases/Manage-Policies/Update-Policy.puml,CAADE/C3,,0,0,0,4,,0,0,0
714,seq\00714_seq.puml,2024-04-25,github,https://raw.githubusercontent.com/adameus03/MonitorDevices/71b5e00bfe52faffc0c396a8a8ee37cbdf5c5865/docs/tcp_esp32_config_seq_diagram.puml,adameus03/MonitorDevices,,0,0,1,4,,1,0,0
715,seq\00715_seq.puml,2016-02-04,github,https://raw.githubusercontent.com/akryvtsun/throttle/f7cf3470a997b6d3e44e5bf00ae58f50a833e9bc/asyncSequence.puml,akryvtsun/throttle,,0,0,1,5,,0,0,0
716,seq\00716_seq.puml,2018-08-11,github,https://raw.githubusercontent.com/CAADE/ADC/a81ba7532e7092ab564bcb30f8ec36bab3b71d0b/docs/UseCases/Manage-Security/Manage-Encryption-Keys.puml,CAADE/ADC,,0,0,0,4,,0,0,0
717,seq\00717_seq.puml,2025-03-06,github,https://raw.githubusercontent.com/Trustpoint-Project/trustpoint/dade1a08b29c1c90a55d3c57031a62fde0b8983e/docs/source/diagrams/sequence_pipeline.puml,Trustpoint-Project/trustpoint,,0,0,1,10,,0,0,0
718,seq\00718_seq.puml,2024-04-10,github,https://raw.githubusercontent.com/bibishan-pandey/fitness-spot/0337ce0a2b039b299cf821073860aab2e4fe537b/sequence-diagram.puml,bibishan-pandey/fitness-spot,,0,0,3,5,,0,0,0
719,seq\00719_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2263_cask_50.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,7,,0,0,0
720,seq\00720_seq.puml,2023-11-12,github,https://raw.githubusercontent.com/Sh1bari/CaseLabProject/993a18933a2da3f9eed36ed60ce4b3af690ba9dd/documentation/sequence-diagrams/DocumentConstructorTypeController/recoverDocumentType.puml,Sh1bari/CaseLabProject,,0,0,1,4,,4,0,0
721,seq\00721_seq.puml,2019-05-19,github,https://raw.githubusercontent.com/Almadanmp/backend3/740905422ee98cf8c203250f3767a63013a866b7/src/doc/CLI_Controllers/EnergyGridSettings/US145/US145_sd_EnergyGridSettings.puml,Almadanmp/backend3,,0,0,1,11,,0,0,0
722,seq\00722_seq.puml,2022-04-05,github,https://raw.githubusercontent.com/stackus/eda-with-golang/1320aa9104b9ca849b3ed0384b45b29b7d1dfc68/ch7/docs/Diagrams/read_after_write.puml,stackus/eda-with-golang,,0,0,1,4,,0,0,0
723,seq\00723_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1477_badcamp_61.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
724,seq\00724_seq.puml,2024-10-17,github,https://raw.githubusercontent.com/DAverianov/ITHelpdesk/9d399760bf1eea0a481ce36a2c97c31c263aa968/ITHelpdesk/authorities.puml,DAverianov/ITHelpdesk,,0,0,1,4,,1,0,0
